image,class
augmented_#0_00000_00006_00015_png.rf.7c659bf41bd775eb13a518c932c58e1f.jpg,6
augmented_#1_00000_00006_00015_png.rf.7c659bf41bd775eb13a518c932c58e1f.jpg,6
augmented_#2_00000_00006_00015_png.rf.7c659bf41bd775eb13a518c932c58e1f.jpg,6
augmented_#3_00000_00006_00015_png.rf.7c659bf41bd775eb13a518c932c58e1f.jpg,6
augmented_#4_00000_00006_00015_png.rf.7c659bf41bd775eb13a518c932c58e1f.jpg,6
augmented_#0_00000_00006_00018_png.rf.30817756d050760afc2e8eb14f3899e9.jpg,6
augmented_#1_00000_00006_00018_png.rf.30817756d050760afc2e8eb14f3899e9.jpg,6
augmented_#2_00000_00006_00018_png.rf.30817756d050760afc2e8eb14f3899e9.jpg,6
augmented_#3_00000_00006_00018_png.rf.30817756d050760afc2e8eb14f3899e9.jpg,6
augmented_#4_00000_00006_00018_png.rf.30817756d050760afc2e8eb14f3899e9.jpg,6
augmented_#0_00000_00006_00020_png.rf.7f47ac45a6379c909e282aa0328b54d4.jpg,6
augmented_#1_00000_00006_00020_png.rf.7f47ac45a6379c909e282aa0328b54d4.jpg,6
augmented_#2_00000_00006_00020_png.rf.7f47ac45a6379c909e282aa0328b54d4.jpg,6
augmented_#3_00000_00006_00020_png.rf.7f47ac45a6379c909e282aa0328b54d4.jpg,6
augmented_#4_00000_00006_00020_png.rf.7f47ac45a6379c909e282aa0328b54d4.jpg,6
augmented_#0_00000_00006_00027_png.rf.1e42aba77380008fc9e29583abe89e5f.jpg,6
augmented_#1_00000_00006_00027_png.rf.1e42aba77380008fc9e29583abe89e5f.jpg,6
augmented_#2_00000_00006_00027_png.rf.1e42aba77380008fc9e29583abe89e5f.jpg,6
augmented_#3_00000_00006_00027_png.rf.1e42aba77380008fc9e29583abe89e5f.jpg,6
augmented_#4_00000_00006_00027_png.rf.1e42aba77380008fc9e29583abe89e5f.jpg,6
augmented_#0_000014_jpg.rf.5f2c12d0dff41fd6105dc41dd6abafb3.jpg,7
augmented_#1_000014_jpg.rf.5f2c12d0dff41fd6105dc41dd6abafb3.jpg,7
augmented_#2_000014_jpg.rf.5f2c12d0dff41fd6105dc41dd6abafb3.jpg,7
augmented_#3_000014_jpg.rf.5f2c12d0dff41fd6105dc41dd6abafb3.jpg,7
augmented_#4_000014_jpg.rf.5f2c12d0dff41fd6105dc41dd6abafb3.jpg,7
augmented_#0_00001_00003_00029_png.rf.68a90374eb7480ab395ffa440cb9766a.jpg,7
augmented_#1_00001_00003_00029_png.rf.68a90374eb7480ab395ffa440cb9766a.jpg,7
augmented_#2_00001_00003_00029_png.rf.68a90374eb7480ab395ffa440cb9766a.jpg,7
augmented_#3_00001_00003_00029_png.rf.68a90374eb7480ab395ffa440cb9766a.jpg,7
augmented_#4_00001_00003_00029_png.rf.68a90374eb7480ab395ffa440cb9766a.jpg,7
augmented_#0_00001_00004_00026_png.rf.a6ed88a1c0a4fdfcb67a7c4e9672d471.jpg,7
augmented_#1_00001_00004_00026_png.rf.a6ed88a1c0a4fdfcb67a7c4e9672d471.jpg,7
augmented_#2_00001_00004_00026_png.rf.a6ed88a1c0a4fdfcb67a7c4e9672d471.jpg,7
augmented_#3_00001_00004_00026_png.rf.a6ed88a1c0a4fdfcb67a7c4e9672d471.jpg,7
augmented_#4_00001_00004_00026_png.rf.a6ed88a1c0a4fdfcb67a7c4e9672d471.jpg,7
augmented_#0_00001_00008_00002_png.rf.1d3f8acccceae53974c4b86e5fe3538f.jpg,7
augmented_#1_00001_00008_00002_png.rf.1d3f8acccceae53974c4b86e5fe3538f.jpg,7
augmented_#2_00001_00008_00002_png.rf.1d3f8acccceae53974c4b86e5fe3538f.jpg,7
augmented_#3_00001_00008_00002_png.rf.1d3f8acccceae53974c4b86e5fe3538f.jpg,7
augmented_#4_00001_00008_00002_png.rf.1d3f8acccceae53974c4b86e5fe3538f.jpg,7
augmented_#0_00001_00009_00005_png.rf.06448d847b06e1a7863a355b517e6522.jpg,7
augmented_#1_00001_00009_00005_png.rf.06448d847b06e1a7863a355b517e6522.jpg,7
augmented_#2_00001_00009_00005_png.rf.06448d847b06e1a7863a355b517e6522.jpg,7
augmented_#3_00001_00009_00005_png.rf.06448d847b06e1a7863a355b517e6522.jpg,7
augmented_#4_00001_00009_00005_png.rf.06448d847b06e1a7863a355b517e6522.jpg,7
augmented_#0_00001_00009_00029_png.rf.fa541f8b39451e6683ad08d198052c4a.jpg,7
augmented_#1_00001_00009_00029_png.rf.fa541f8b39451e6683ad08d198052c4a.jpg,7
augmented_#2_00001_00009_00029_png.rf.fa541f8b39451e6683ad08d198052c4a.jpg,7
augmented_#3_00001_00009_00029_png.rf.fa541f8b39451e6683ad08d198052c4a.jpg,7
augmented_#4_00001_00009_00029_png.rf.fa541f8b39451e6683ad08d198052c4a.jpg,7
augmented_#0_00001_00010_00008_png.rf.d890e6b436f9e9510bf2a1cf15c8e438.jpg,7
augmented_#1_00001_00010_00008_png.rf.d890e6b436f9e9510bf2a1cf15c8e438.jpg,7
augmented_#2_00001_00010_00008_png.rf.d890e6b436f9e9510bf2a1cf15c8e438.jpg,7
augmented_#3_00001_00010_00008_png.rf.d890e6b436f9e9510bf2a1cf15c8e438.jpg,7
augmented_#4_00001_00010_00008_png.rf.d890e6b436f9e9510bf2a1cf15c8e438.jpg,7
augmented_#0_00001_00011_00009_png.rf.046f6fc6d059c6bd49155f7a2e4ef1f5.jpg,7
augmented_#1_00001_00011_00009_png.rf.046f6fc6d059c6bd49155f7a2e4ef1f5.jpg,7
augmented_#2_00001_00011_00009_png.rf.046f6fc6d059c6bd49155f7a2e4ef1f5.jpg,7
augmented_#3_00001_00011_00009_png.rf.046f6fc6d059c6bd49155f7a2e4ef1f5.jpg,7
augmented_#4_00001_00011_00009_png.rf.046f6fc6d059c6bd49155f7a2e4ef1f5.jpg,7
augmented_#0_00001_00013_00024_png.rf.6b16d0e40154c5acb30850b862dd71ef.jpg,7
augmented_#1_00001_00013_00024_png.rf.6b16d0e40154c5acb30850b862dd71ef.jpg,7
augmented_#2_00001_00013_00024_png.rf.6b16d0e40154c5acb30850b862dd71ef.jpg,7
augmented_#3_00001_00013_00024_png.rf.6b16d0e40154c5acb30850b862dd71ef.jpg,7
augmented_#4_00001_00013_00024_png.rf.6b16d0e40154c5acb30850b862dd71ef.jpg,7
augmented_#0_00001_00017_00013_png.rf.06c2ba441c076cd4c8a24ea08beb7a45.jpg,7
augmented_#1_00001_00017_00013_png.rf.06c2ba441c076cd4c8a24ea08beb7a45.jpg,7
augmented_#2_00001_00017_00013_png.rf.06c2ba441c076cd4c8a24ea08beb7a45.jpg,7
augmented_#3_00001_00017_00013_png.rf.06c2ba441c076cd4c8a24ea08beb7a45.jpg,7
augmented_#4_00001_00017_00013_png.rf.06c2ba441c076cd4c8a24ea08beb7a45.jpg,7
augmented_#0_00001_00019_00004_png.rf.f0b9b1205de5c729e900f229e0f7b46c.jpg,7
augmented_#1_00001_00019_00004_png.rf.f0b9b1205de5c729e900f229e0f7b46c.jpg,7
augmented_#2_00001_00019_00004_png.rf.f0b9b1205de5c729e900f229e0f7b46c.jpg,7
augmented_#3_00001_00019_00004_png.rf.f0b9b1205de5c729e900f229e0f7b46c.jpg,7
augmented_#4_00001_00019_00004_png.rf.f0b9b1205de5c729e900f229e0f7b46c.jpg,7
augmented_#0_00001_00020_00000_png.rf.0d5fa56d60b4ce1b5212577af536a773.jpg,7
augmented_#1_00001_00020_00000_png.rf.0d5fa56d60b4ce1b5212577af536a773.jpg,7
augmented_#2_00001_00020_00000_png.rf.0d5fa56d60b4ce1b5212577af536a773.jpg,7
augmented_#3_00001_00020_00000_png.rf.0d5fa56d60b4ce1b5212577af536a773.jpg,7
augmented_#4_00001_00020_00000_png.rf.0d5fa56d60b4ce1b5212577af536a773.jpg,7
augmented_#0_00001_00021_00018_png.rf.aff61c4b27a1a1db5267162cbdd8c78a.jpg,7
augmented_#1_00001_00021_00018_png.rf.aff61c4b27a1a1db5267162cbdd8c78a.jpg,7
augmented_#2_00001_00021_00018_png.rf.aff61c4b27a1a1db5267162cbdd8c78a.jpg,7
augmented_#3_00001_00021_00018_png.rf.aff61c4b27a1a1db5267162cbdd8c78a.jpg,7
augmented_#4_00001_00021_00018_png.rf.aff61c4b27a1a1db5267162cbdd8c78a.jpg,7
augmented_#0_00001_00022_00004_png.rf.0e125765a13a54c3ecccbf82c4357bd9.jpg,7
augmented_#1_00001_00022_00004_png.rf.0e125765a13a54c3ecccbf82c4357bd9.jpg,7
augmented_#2_00001_00022_00004_png.rf.0e125765a13a54c3ecccbf82c4357bd9.jpg,7
augmented_#3_00001_00022_00004_png.rf.0e125765a13a54c3ecccbf82c4357bd9.jpg,7
augmented_#4_00001_00022_00004_png.rf.0e125765a13a54c3ecccbf82c4357bd9.jpg,7
augmented_#0_00001_00023_00006_png.rf.d81096dbb433109f67a2003562fccd82.jpg,7
augmented_#1_00001_00023_00006_png.rf.d81096dbb433109f67a2003562fccd82.jpg,7
augmented_#2_00001_00023_00006_png.rf.d81096dbb433109f67a2003562fccd82.jpg,7
augmented_#3_00001_00023_00006_png.rf.d81096dbb433109f67a2003562fccd82.jpg,7
augmented_#4_00001_00023_00006_png.rf.d81096dbb433109f67a2003562fccd82.jpg,7
augmented_#0_00001_00023_00019_png.rf.46c064aef782ac8308a87333afbb991d.jpg,7
augmented_#1_00001_00023_00019_png.rf.46c064aef782ac8308a87333afbb991d.jpg,7
augmented_#2_00001_00023_00019_png.rf.46c064aef782ac8308a87333afbb991d.jpg,7
augmented_#3_00001_00023_00019_png.rf.46c064aef782ac8308a87333afbb991d.jpg,7
augmented_#4_00001_00023_00019_png.rf.46c064aef782ac8308a87333afbb991d.jpg,7
augmented_#0_00001_00024_00017_png.rf.98340d8252a28037aece87645d8b5b71.jpg,7
augmented_#1_00001_00024_00017_png.rf.98340d8252a28037aece87645d8b5b71.jpg,7
augmented_#2_00001_00024_00017_png.rf.98340d8252a28037aece87645d8b5b71.jpg,7
augmented_#3_00001_00024_00017_png.rf.98340d8252a28037aece87645d8b5b71.jpg,7
augmented_#4_00001_00024_00017_png.rf.98340d8252a28037aece87645d8b5b71.jpg,7
augmented_#0_00001_00027_00010_png.rf.ea4ad32e8b6c55f576da10d0f4e7ef74.jpg,7
augmented_#1_00001_00027_00010_png.rf.ea4ad32e8b6c55f576da10d0f4e7ef74.jpg,7
augmented_#2_00001_00027_00010_png.rf.ea4ad32e8b6c55f576da10d0f4e7ef74.jpg,7
augmented_#3_00001_00027_00010_png.rf.ea4ad32e8b6c55f576da10d0f4e7ef74.jpg,7
augmented_#4_00001_00027_00010_png.rf.ea4ad32e8b6c55f576da10d0f4e7ef74.jpg,7
augmented_#0_00001_00028_00007_png.rf.f8ce2e019050edd356b5d401caa86b5e.jpg,7
augmented_#1_00001_00028_00007_png.rf.f8ce2e019050edd356b5d401caa86b5e.jpg,7
augmented_#2_00001_00028_00007_png.rf.f8ce2e019050edd356b5d401caa86b5e.jpg,7
augmented_#3_00001_00028_00007_png.rf.f8ce2e019050edd356b5d401caa86b5e.jpg,7
augmented_#4_00001_00028_00007_png.rf.f8ce2e019050edd356b5d401caa86b5e.jpg,7
augmented_#0_00001_00030_00005_png.rf.ffdae2af318eebb9d2b4b3a18dded057.jpg,7
augmented_#1_00001_00030_00005_png.rf.ffdae2af318eebb9d2b4b3a18dded057.jpg,7
augmented_#2_00001_00030_00005_png.rf.ffdae2af318eebb9d2b4b3a18dded057.jpg,7
augmented_#3_00001_00030_00005_png.rf.ffdae2af318eebb9d2b4b3a18dded057.jpg,7
augmented_#4_00001_00030_00005_png.rf.ffdae2af318eebb9d2b4b3a18dded057.jpg,7
augmented_#0_00001_00031_00009_png.rf.0dc0bb8843cd06bf6d31cbcf0b0f4482.jpg,7
augmented_#1_00001_00031_00009_png.rf.0dc0bb8843cd06bf6d31cbcf0b0f4482.jpg,7
augmented_#2_00001_00031_00009_png.rf.0dc0bb8843cd06bf6d31cbcf0b0f4482.jpg,7
augmented_#3_00001_00031_00009_png.rf.0dc0bb8843cd06bf6d31cbcf0b0f4482.jpg,7
augmented_#4_00001_00031_00009_png.rf.0dc0bb8843cd06bf6d31cbcf0b0f4482.jpg,7
augmented_#0_00001_00032_00005_png.rf.15f2f12ac9f04688c7d46678d28071c7.jpg,7
augmented_#1_00001_00032_00005_png.rf.15f2f12ac9f04688c7d46678d28071c7.jpg,7
augmented_#2_00001_00032_00005_png.rf.15f2f12ac9f04688c7d46678d28071c7.jpg,7
augmented_#3_00001_00032_00005_png.rf.15f2f12ac9f04688c7d46678d28071c7.jpg,7
augmented_#4_00001_00032_00005_png.rf.15f2f12ac9f04688c7d46678d28071c7.jpg,7
augmented_#0_00001_00033_00011_png.rf.3d61e2ba4a70912afb5c885c7521bc76.jpg,7
augmented_#1_00001_00033_00011_png.rf.3d61e2ba4a70912afb5c885c7521bc76.jpg,7
augmented_#2_00001_00033_00011_png.rf.3d61e2ba4a70912afb5c885c7521bc76.jpg,7
augmented_#3_00001_00033_00011_png.rf.3d61e2ba4a70912afb5c885c7521bc76.jpg,7
augmented_#4_00001_00033_00011_png.rf.3d61e2ba4a70912afb5c885c7521bc76.jpg,7
augmented_#0_00001_00035_00010_png.rf.4d735c1612d7394afe39938abac0e9d8.jpg,7
augmented_#1_00001_00035_00010_png.rf.4d735c1612d7394afe39938abac0e9d8.jpg,7
augmented_#2_00001_00035_00010_png.rf.4d735c1612d7394afe39938abac0e9d8.jpg,7
augmented_#3_00001_00035_00010_png.rf.4d735c1612d7394afe39938abac0e9d8.jpg,7
augmented_#4_00001_00035_00010_png.rf.4d735c1612d7394afe39938abac0e9d8.jpg,7
augmented_#0_00001_00036_00016_png.rf.004656a39c49d90732de8b2e381418e6.jpg,7
augmented_#1_00001_00036_00016_png.rf.004656a39c49d90732de8b2e381418e6.jpg,7
augmented_#2_00001_00036_00016_png.rf.004656a39c49d90732de8b2e381418e6.jpg,7
augmented_#3_00001_00036_00016_png.rf.004656a39c49d90732de8b2e381418e6.jpg,7
augmented_#4_00001_00036_00016_png.rf.004656a39c49d90732de8b2e381418e6.jpg,7
augmented_#0_00001_00038_00027_png.rf.a265376c43301b4653548e60e031d6fc.jpg,7
augmented_#1_00001_00038_00027_png.rf.a265376c43301b4653548e60e031d6fc.jpg,7
augmented_#2_00001_00038_00027_png.rf.a265376c43301b4653548e60e031d6fc.jpg,7
augmented_#3_00001_00038_00027_png.rf.a265376c43301b4653548e60e031d6fc.jpg,7
augmented_#4_00001_00038_00027_png.rf.a265376c43301b4653548e60e031d6fc.jpg,7
augmented_#0_00001_00040_00003_png.rf.f8dffc64dec5071e16dd4200797fad0e.jpg,7
augmented_#1_00001_00040_00003_png.rf.f8dffc64dec5071e16dd4200797fad0e.jpg,7
augmented_#2_00001_00040_00003_png.rf.f8dffc64dec5071e16dd4200797fad0e.jpg,7
augmented_#3_00001_00040_00003_png.rf.f8dffc64dec5071e16dd4200797fad0e.jpg,7
augmented_#4_00001_00040_00003_png.rf.f8dffc64dec5071e16dd4200797fad0e.jpg,7
augmented_#0_00001_00042_00005_png.rf.9a08a55b0d7a2cf442a768d5a321b99c.jpg,7
augmented_#1_00001_00042_00005_png.rf.9a08a55b0d7a2cf442a768d5a321b99c.jpg,7
augmented_#2_00001_00042_00005_png.rf.9a08a55b0d7a2cf442a768d5a321b99c.jpg,7
augmented_#3_00001_00042_00005_png.rf.9a08a55b0d7a2cf442a768d5a321b99c.jpg,7
augmented_#4_00001_00042_00005_png.rf.9a08a55b0d7a2cf442a768d5a321b99c.jpg,7
augmented_#0_00001_00043_00010_png.rf.8da47f6427054cfd6d2c4773927254ea.jpg,7
augmented_#1_00001_00043_00010_png.rf.8da47f6427054cfd6d2c4773927254ea.jpg,7
augmented_#2_00001_00043_00010_png.rf.8da47f6427054cfd6d2c4773927254ea.jpg,7
augmented_#3_00001_00043_00010_png.rf.8da47f6427054cfd6d2c4773927254ea.jpg,7
augmented_#4_00001_00043_00010_png.rf.8da47f6427054cfd6d2c4773927254ea.jpg,7
augmented_#0_00001_00057_00014_png.rf.13d0fa393eb6ae74ffc82a44a396ed37.jpg,7
augmented_#1_00001_00057_00014_png.rf.13d0fa393eb6ae74ffc82a44a396ed37.jpg,7
augmented_#2_00001_00057_00014_png.rf.13d0fa393eb6ae74ffc82a44a396ed37.jpg,7
augmented_#3_00001_00057_00014_png.rf.13d0fa393eb6ae74ffc82a44a396ed37.jpg,7
augmented_#4_00001_00057_00014_png.rf.13d0fa393eb6ae74ffc82a44a396ed37.jpg,7
augmented_#0_00001_00058_00007_png.rf.52ae9f37752006e5475753de9dcb9da9.jpg,7
augmented_#1_00001_00058_00007_png.rf.52ae9f37752006e5475753de9dcb9da9.jpg,7
augmented_#2_00001_00058_00007_png.rf.52ae9f37752006e5475753de9dcb9da9.jpg,7
augmented_#3_00001_00058_00007_png.rf.52ae9f37752006e5475753de9dcb9da9.jpg,7
augmented_#4_00001_00058_00007_png.rf.52ae9f37752006e5475753de9dcb9da9.jpg,7
augmented_#0_00001_00060_00014_png.rf.2a1663976a4888c14a47794f444409c5.jpg,7
augmented_#1_00001_00060_00014_png.rf.2a1663976a4888c14a47794f444409c5.jpg,7
augmented_#2_00001_00060_00014_png.rf.2a1663976a4888c14a47794f444409c5.jpg,7
augmented_#3_00001_00060_00014_png.rf.2a1663976a4888c14a47794f444409c5.jpg,7
augmented_#4_00001_00060_00014_png.rf.2a1663976a4888c14a47794f444409c5.jpg,7
augmented_#0_00001_00061_00018_png.rf.dd0d004265b0f06b000a1b9c6513980d.jpg,7
augmented_#1_00001_00061_00018_png.rf.dd0d004265b0f06b000a1b9c6513980d.jpg,7
augmented_#2_00001_00061_00018_png.rf.dd0d004265b0f06b000a1b9c6513980d.jpg,7
augmented_#3_00001_00061_00018_png.rf.dd0d004265b0f06b000a1b9c6513980d.jpg,7
augmented_#4_00001_00061_00018_png.rf.dd0d004265b0f06b000a1b9c6513980d.jpg,7
augmented_#0_00001_00063_00027_png.rf.36d4b010bc883b04e6ba991e40d344c5.jpg,7
augmented_#1_00001_00063_00027_png.rf.36d4b010bc883b04e6ba991e40d344c5.jpg,7
augmented_#2_00001_00063_00027_png.rf.36d4b010bc883b04e6ba991e40d344c5.jpg,7
augmented_#3_00001_00063_00027_png.rf.36d4b010bc883b04e6ba991e40d344c5.jpg,7
augmented_#4_00001_00063_00027_png.rf.36d4b010bc883b04e6ba991e40d344c5.jpg,7
augmented_#0_00001_00065_00002_png.rf.cb4cd3fac5c2cea3f7e987b4b77f4fb5.jpg,7
augmented_#1_00001_00065_00002_png.rf.cb4cd3fac5c2cea3f7e987b4b77f4fb5.jpg,7
augmented_#2_00001_00065_00002_png.rf.cb4cd3fac5c2cea3f7e987b4b77f4fb5.jpg,7
augmented_#3_00001_00065_00002_png.rf.cb4cd3fac5c2cea3f7e987b4b77f4fb5.jpg,7
augmented_#4_00001_00065_00002_png.rf.cb4cd3fac5c2cea3f7e987b4b77f4fb5.jpg,7
augmented_#0_00001_00067_00012_png.rf.fa15e541a422a4971f0efab18a0ae16f.jpg,7
augmented_#1_00001_00067_00012_png.rf.fa15e541a422a4971f0efab18a0ae16f.jpg,7
augmented_#2_00001_00067_00012_png.rf.fa15e541a422a4971f0efab18a0ae16f.jpg,7
augmented_#3_00001_00067_00012_png.rf.fa15e541a422a4971f0efab18a0ae16f.jpg,7
augmented_#4_00001_00067_00012_png.rf.fa15e541a422a4971f0efab18a0ae16f.jpg,7
augmented_#0_00001_00069_00007_png.rf.92ae799a55f310d47cc432b8cc9801b3.jpg,7
augmented_#1_00001_00069_00007_png.rf.92ae799a55f310d47cc432b8cc9801b3.jpg,7
augmented_#2_00001_00069_00007_png.rf.92ae799a55f310d47cc432b8cc9801b3.jpg,7
augmented_#3_00001_00069_00007_png.rf.92ae799a55f310d47cc432b8cc9801b3.jpg,7
augmented_#4_00001_00069_00007_png.rf.92ae799a55f310d47cc432b8cc9801b3.jpg,7
augmented_#0_000021_png_jpg.rf.f0d6910b14fd1d7b0c459fac749043a1.jpg,7
augmented_#1_000021_png_jpg.rf.f0d6910b14fd1d7b0c459fac749043a1.jpg,7
augmented_#2_000021_png_jpg.rf.f0d6910b14fd1d7b0c459fac749043a1.jpg,7
augmented_#3_000021_png_jpg.rf.f0d6910b14fd1d7b0c459fac749043a1.jpg,7
augmented_#4_000021_png_jpg.rf.f0d6910b14fd1d7b0c459fac749043a1.jpg,7
augmented_#0_000027_jpg.rf.f60f676268f69c72d0a56e5dae8313b5.jpg,7
augmented_#1_000027_jpg.rf.f60f676268f69c72d0a56e5dae8313b5.jpg,7
augmented_#2_000027_jpg.rf.f60f676268f69c72d0a56e5dae8313b5.jpg,7
augmented_#3_000027_jpg.rf.f60f676268f69c72d0a56e5dae8313b5.jpg,7
augmented_#4_000027_jpg.rf.f60f676268f69c72d0a56e5dae8313b5.jpg,7
augmented_#0_00002_00000_00010_png.rf.89292a49743f441afa571b84d7c35118.jpg,9
augmented_#1_00002_00000_00010_png.rf.89292a49743f441afa571b84d7c35118.jpg,9
augmented_#2_00002_00000_00010_png.rf.89292a49743f441afa571b84d7c35118.jpg,9
augmented_#3_00002_00000_00010_png.rf.89292a49743f441afa571b84d7c35118.jpg,9
augmented_#4_00002_00000_00010_png.rf.89292a49743f441afa571b84d7c35118.jpg,9
augmented_#0_00002_00000_00020_png.rf.a7b814277e70d376c4f3c6ced5c1c988.jpg,9
augmented_#1_00002_00000_00020_png.rf.a7b814277e70d376c4f3c6ced5c1c988.jpg,9
augmented_#2_00002_00000_00020_png.rf.a7b814277e70d376c4f3c6ced5c1c988.jpg,9
augmented_#3_00002_00000_00020_png.rf.a7b814277e70d376c4f3c6ced5c1c988.jpg,9
augmented_#4_00002_00000_00020_png.rf.a7b814277e70d376c4f3c6ced5c1c988.jpg,9
augmented_#0_00002_00000_00025_png.rf.44b5348e4e660877d63f611989f4f910.jpg,9
augmented_#1_00002_00000_00025_png.rf.44b5348e4e660877d63f611989f4f910.jpg,9
augmented_#2_00002_00000_00025_png.rf.44b5348e4e660877d63f611989f4f910.jpg,9
augmented_#3_00002_00000_00025_png.rf.44b5348e4e660877d63f611989f4f910.jpg,9
augmented_#4_00002_00000_00025_png.rf.44b5348e4e660877d63f611989f4f910.jpg,9
augmented_#0_00002_00002_00007_png.rf.95d976615df0e5724ae4377db80c7a02.jpg,9
augmented_#1_00002_00002_00007_png.rf.95d976615df0e5724ae4377db80c7a02.jpg,9
augmented_#2_00002_00002_00007_png.rf.95d976615df0e5724ae4377db80c7a02.jpg,9
augmented_#3_00002_00002_00007_png.rf.95d976615df0e5724ae4377db80c7a02.jpg,9
augmented_#4_00002_00002_00007_png.rf.95d976615df0e5724ae4377db80c7a02.jpg,9
augmented_#0_00002_00002_00025_png.rf.5a1da7a1387583ec7dd76e76355cf9ee.jpg,9
augmented_#1_00002_00002_00025_png.rf.5a1da7a1387583ec7dd76e76355cf9ee.jpg,9
augmented_#2_00002_00002_00025_png.rf.5a1da7a1387583ec7dd76e76355cf9ee.jpg,9
augmented_#3_00002_00002_00025_png.rf.5a1da7a1387583ec7dd76e76355cf9ee.jpg,9
augmented_#4_00002_00002_00025_png.rf.5a1da7a1387583ec7dd76e76355cf9ee.jpg,9
augmented_#0_00002_00004_00007_png.rf.cd5e96afe2b652a030e5ef35fcf8bf3f.jpg,9
augmented_#1_00002_00004_00007_png.rf.cd5e96afe2b652a030e5ef35fcf8bf3f.jpg,9
augmented_#2_00002_00004_00007_png.rf.cd5e96afe2b652a030e5ef35fcf8bf3f.jpg,9
augmented_#3_00002_00004_00007_png.rf.cd5e96afe2b652a030e5ef35fcf8bf3f.jpg,9
augmented_#4_00002_00004_00007_png.rf.cd5e96afe2b652a030e5ef35fcf8bf3f.jpg,9
augmented_#0_00002_00004_00028_png.rf.d8e156bfde4d52938566cc9c19f8ed10.jpg,9
augmented_#1_00002_00004_00028_png.rf.d8e156bfde4d52938566cc9c19f8ed10.jpg,9
augmented_#2_00002_00004_00028_png.rf.d8e156bfde4d52938566cc9c19f8ed10.jpg,9
augmented_#3_00002_00004_00028_png.rf.d8e156bfde4d52938566cc9c19f8ed10.jpg,9
augmented_#4_00002_00004_00028_png.rf.d8e156bfde4d52938566cc9c19f8ed10.jpg,9
augmented_#0_00002_00010_00023_png.rf.1c04e5920b35dd3ab0a3f16e32f4956b.jpg,9
augmented_#1_00002_00010_00023_png.rf.1c04e5920b35dd3ab0a3f16e32f4956b.jpg,9
augmented_#2_00002_00010_00023_png.rf.1c04e5920b35dd3ab0a3f16e32f4956b.jpg,9
augmented_#3_00002_00010_00023_png.rf.1c04e5920b35dd3ab0a3f16e32f4956b.jpg,9
augmented_#4_00002_00010_00023_png.rf.1c04e5920b35dd3ab0a3f16e32f4956b.jpg,9
augmented_#0_00002_00012_00007_png.rf.b948885d56c06856f86064d6dfd4ea9a.jpg,9
augmented_#1_00002_00012_00007_png.rf.b948885d56c06856f86064d6dfd4ea9a.jpg,9
augmented_#2_00002_00012_00007_png.rf.b948885d56c06856f86064d6dfd4ea9a.jpg,9
augmented_#3_00002_00012_00007_png.rf.b948885d56c06856f86064d6dfd4ea9a.jpg,9
augmented_#4_00002_00012_00007_png.rf.b948885d56c06856f86064d6dfd4ea9a.jpg,9
augmented_#0_00002_00013_00009_png.rf.38f65d49a08ea21c030f07d6237cfb82.jpg,9
augmented_#1_00002_00013_00009_png.rf.38f65d49a08ea21c030f07d6237cfb82.jpg,9
augmented_#2_00002_00013_00009_png.rf.38f65d49a08ea21c030f07d6237cfb82.jpg,9
augmented_#3_00002_00013_00009_png.rf.38f65d49a08ea21c030f07d6237cfb82.jpg,9
augmented_#4_00002_00013_00009_png.rf.38f65d49a08ea21c030f07d6237cfb82.jpg,9
augmented_#0_00002_00015_00004_png.rf.786008969d0aa3d8fb7cc504dc511121.jpg,9
augmented_#1_00002_00015_00004_png.rf.786008969d0aa3d8fb7cc504dc511121.jpg,9
augmented_#2_00002_00015_00004_png.rf.786008969d0aa3d8fb7cc504dc511121.jpg,9
augmented_#3_00002_00015_00004_png.rf.786008969d0aa3d8fb7cc504dc511121.jpg,9
augmented_#4_00002_00015_00004_png.rf.786008969d0aa3d8fb7cc504dc511121.jpg,9
augmented_#0_00002_00015_00028_png.rf.ac59ecad3b803856013c9cf03c12740b.jpg,9
augmented_#1_00002_00015_00028_png.rf.ac59ecad3b803856013c9cf03c12740b.jpg,9
augmented_#2_00002_00015_00028_png.rf.ac59ecad3b803856013c9cf03c12740b.jpg,9
augmented_#3_00002_00015_00028_png.rf.ac59ecad3b803856013c9cf03c12740b.jpg,9
augmented_#4_00002_00015_00028_png.rf.ac59ecad3b803856013c9cf03c12740b.jpg,9
augmented_#0_00002_00016_00004_png.rf.1684c91ca5a6377525c28c068c6ce6c5.jpg,9
augmented_#1_00002_00016_00004_png.rf.1684c91ca5a6377525c28c068c6ce6c5.jpg,9
augmented_#2_00002_00016_00004_png.rf.1684c91ca5a6377525c28c068c6ce6c5.jpg,9
augmented_#3_00002_00016_00004_png.rf.1684c91ca5a6377525c28c068c6ce6c5.jpg,9
augmented_#4_00002_00016_00004_png.rf.1684c91ca5a6377525c28c068c6ce6c5.jpg,9
augmented_#0_00002_00016_00020_png.rf.ccf31191193a599c3eb9c6b3dcd7cda3.jpg,9
augmented_#1_00002_00016_00020_png.rf.ccf31191193a599c3eb9c6b3dcd7cda3.jpg,9
augmented_#2_00002_00016_00020_png.rf.ccf31191193a599c3eb9c6b3dcd7cda3.jpg,9
augmented_#3_00002_00016_00020_png.rf.ccf31191193a599c3eb9c6b3dcd7cda3.jpg,9
